,X,data,volume,price,open,high,low,close,diff,times,result,MinLow,MaxHigh,RSV,K,D,J
171,171,1999/9/10,5834746,369580313,63.3,63.6,63.1,63.260000000000005,0.18999999999999773,2055,1,62.5,64.0,73.33333333,57.87378852,56.34144303,53.27675204
172,172,1999/9/13,9203151,590515096,63.8,64.9,63.6,63.45,0.09999999999999432,1768,1,62.6,64.9,86.95652174,67.56803293,60.08363966,45.11485313
173,173,1999/9/14,9608034,617177376,64.9,64.9,63.9,63.55,0.05000000000000426,1278,1,62.6,64.9,60.86956522,65.33521036,61.83416323,54.83206896
174,174,1999/9/15,14236777,909676928,64.3,64.3,63.4,63.6,0.03999999999999915,1362,1,62.6,64.9,65.2173913,65.29593734,62.98808793,58.37238911
175,175,1999/9/16,5122407,326133796,64.1,64.1,63.4,63.64,0.00999999999999801,944,1,62.6,64.9,56.52173913,62.3712046,62.78246015,63.60497126
176,176,1999/9/17,4154680,265086035,64.2,64.2,63.5,63.65,0.06999999999999318,1035,1,62.6,64.9,43.47826087,56.07355669,60.546159,69.49136362
177,177,1999/9/20,5235204,333158256,63.6,64.1,63.4,63.71999999999999,0.10000000000001563,965,1,62.6,64.9,65.2173913,59.12150156,60.07127319,61.97081644
178,178,1999/9/21,6802564,435078419,64.1,64.3,63.6,63.82000000000001,0.03999999999999204,997,1,62.9,64.9,50.0,56.08100104,58.74118247,64.06154533
179,179,1999/9/23,8274467,527331642,64.3,64.4,63.5,63.86,0.030000000000001137,2412,1,63.1,64.9,22.22222222,44.79474144,54.09236879,72.68762351
180,180,1999/9/24,6171371,392846656,63.5,64.0,63.4,63.89,0.020000000000003126,1880,1,63.4,64.9,13.33333333,34.3076054,47.49744766,73.87713219
181,181,1999/9/27,8131507,518697637,63.8,64.1,63.6,63.910000000000004,-0.0800000000000054,1442,0,63.4,64.9,26.66666667,31.76062582,42.25184038,63.2342695
182,182,1999/9/28,3884933,247369211,63.6,63.8,63.5,63.83,0.00999999999999801,829,1,63.4,64.4,40.0,34.50708388,39.67025488,49.99659688
183,183,1999/9/29,7729406,493142631,63.8,64.1,63.6,63.839999999999996,0.03999999999999915,1527,1,63.4,64.4,70.0,46.33805592,41.89285523,33.00245384
184,184,1999/9/30,6872315,440549117,64.0,64.5,64.0,63.879999999999995,0.02999999999999403,1483,1,63.4,64.5,100.0,64.22537061,49.33702702,19.56033984
185,185,1999/10/1,5758305,369293920,64.2,64.4,63.9,63.90999999999999,0.05000000000000426,1480,1,63.4,64.5,72.72727273,67.05933799,55.24446401,31.61471606
186,186,1999/10/4,5335012,341658268,63.9,64.2,63.6,63.959999999999994,-0.009999999999990905,1458,0,63.4,64.5,63.63636364,65.91834654,58.80242485,44.57058149
187,187,1999/10/5,8285339,530725636,64.0,64.2,64.0,63.95,0.019999999999988916,876,1,63.4,64.5,54.54545455,62.12738254,59.91074408,55.47746717
188,188,1999/10/6,12595051,806969046,64.2,64.2,63.9,63.96999999999999,0.0899999999999963,1076,1,63.4,64.5,63.63636364,62.63037624,60.81728813,57.19111192
189,189,1999/10/7,11223894,720131891,64.0,64.5,63.9,64.05999999999999,0.1500000000000199,1062,1,63.5,64.5,90.0,71.75358416,64.46272014,49.88099211
190,190,1999/10/8,5169694,335097157,64.7,65.2,64.3,64.21000000000001,0.0999999999999801,2152,1,63.5,65.2,94.11764706,79.20827179,69.37790403,49.71716849
191,191,1999/10/11,10129339,655966955,65.1,65.1,64.4,64.30999999999999,0.10000000000000853,997,1,63.6,65.2,75.0,77.80551453,72.18710753,60.95029352
192,192,1999/10/12,4599484,296728161,64.8,64.8,64.1,64.41,0.12999999999999545,1375,1,63.6,65.2,75.0,76.87034302,73.74818602,67.50387203
193,193,1999/10/13,5858592,381733390,65.0,65.4,64.3,64.53999999999999,0.1600000000000108,1659,1,63.6,65.4,100.0,84.58022868,77.35886691,62.91614337
194,194,1999/10/14,7601606,499853522,65.1,66.1,65.1,64.7,0.2499999999999858,1462,1,63.6,66.1,100.0,89.72015245,81.47929542,64.99758136
195,195,1999/10/15,8041749,534921618,66.5,67.0,66.2,64.94999999999999,0.22000000000001307,1410,1,63.9,67.0,90.32258065,89.92096185,84.29318423,73.037629
196,196,1999/10/18,5209366,345653756,67.0,67.0,65.8,65.17,0.21999999999999886,1452,1,63.9,67.0,77.41935484,85.75375951,84.78004266,82.83260895
197,197,1999/10/19,4966103,327867298,66.3,66.3,65.6,65.39,0.18000000000000682,1594,1,63.9,67.0,74.19354839,81.9003558,83.82014704,87.65972951
198,198,1999/10/20,4172615,274474618,65.7,66.3,65.4,65.57000000000001,0.1799999999999926,1436,1,64.1,67.0,62.06896552,75.28989238,80.97672882,92.35040171
199,199,1999/10/21,3302332,217838139,65.9,66.3,65.4,65.75,0.12000000000000455,845,1,64.1,67.0,72.4137931,74.33119262,78.76155009,87.62226502
200,200,1999/10/22,3948503,260639839,66.5,66.5,65.6,65.87,0.20000000000000284,736,1,64.1,67.0,75.86206897,74.84148473,77.45486163,82.68161544
201,201,1999/10/25,3415458,226766749,66.3,66.8,66.0,66.07000000000001,0.2499999999999858,1014,1,64.3,67.0,92.59259259,80.75852069,78.55608132,74.15120258
202,202,1999/10/26,3968381,265767027,67.1,67.3,66.6,66.32,0.2400000000000091,907,1,65.1,67.3,100.0,87.17234712,81.42816992,69.93981551
203,203,1999/10/27,3414940,229726042,67.3,67.8,67.0,66.56,0.2499999999999858,993,1,65.4,67.8,100.0,91.44823142,84.76819042,71.40810843
204,204,1999/10/28,5391485,367325466,67.7,69.2,67.5,66.80999999999999,0.14000000000001478,1656,1,65.4,69.2,84.21052632,89.03566305,86.1906813,80.50071779
205,205,1999/10/29,14184876,970715468,68.5,69.0,67.7,66.95,0.21999999999998465,1956,1,65.4,69.2,71.05263158,83.04131923,85.14089394,89.34004337
206,206,1999/11/1,6274378,429815901,68.5,69.0,68.1,67.16999999999999,0.2300000000000182,1457,1,65.4,69.2,81.57894737,82.55386194,84.27854994,87.72792594
207,207,1999/11/2,4910607,334514745,68.5,68.7,67.8,67.4,0.23999999999999488,1295,1,65.4,69.2,81.57894737,82.22889042,83.5953301,86.32820946
208,208,1999/11/3,3550897,242167396,68.5,68.5,67.9,67.64,0.18000000000000682,877,1,65.6,69.2,75.0,79.81926028,82.33664016,87.37139992
209,209,1999/11/4,5334660,363170003,68.3,68.4,67.9,67.82000000000001,0.19999999999998863,1409,1,66.0,69.2,62.5,74.04617352,79.57315128,90.6271068
210,210,1999/11/5,9365865,637287120,68.1,68.5,67.8,68.02,0.13000000000000966,1374,1,66.6,69.2,65.38461538,71.15898747,76.76843001,87.98731508
211,211,1999/11/8,4521072,308648196,68.3,68.8,67.9,68.15,0.09999999999999432,1388,1,67.0,69.2,50.0,64.10599165,72.54761722,89.43086837
212,212,1999/11/9,5560775,378469800,68.0,68.3,67.9,68.25,0.10999999999998522,1184,1,67.5,69.2,47.05882353,58.42360228,67.83961224,86.67163217
213,213,1999/11/10,6882655,470092444,68.3,68.9,68.1,68.35999999999999,-0.009999999999990905,2228,0,67.7,69.0,92.30769231,69.71829895,68.46584114,65.96092553
214,214,1999/11/11,3521900,240986158,68.9,68.9,68.0,68.35,0.05000000000001137,1504,1,67.8,69.0,58.33333333,65.92331041,67.6183309,71.00837188
215,215,1999/11/12,4461761,304699569,68.5,68.7,68.0,68.4,-0.10000000000000853,1384,0,67.8,68.9,72.72727273,68.19129785,67.80931988,67.04536395
216,216,1999/11/15,3138373,212943274,68.5,68.5,67.4,68.3,-0.03999999999999204,1412,0,67.4,68.9,6.666666667,47.68308746,61.10057574,87.93555231
217,217,1999/11/16,3729350,251949122,67.4,68.4,67.0,68.26,-0.04000000000000625,1465,0,67.0,68.9,57.89473684,51.08697058,57.76270736,71.1141809
218,218,1999/11/17,4619330,314193500,68.2,68.3,67.5,68.22,-0.010000000000005116,1671,0,67.0,68.9,47.36842105,49.84745407,55.1242896,65.67796064
219,219,1999/11/18,2939497,198498043,68.0,68.0,67.2,68.21,0.14000000000000057,944,1,67.0,68.9,47.36842105,49.02110973,53.08989631,61.22746946
220,220,1999/11/19,7975653,548932607,68.0,69.9,67.9,68.35,0.06999999999999318,2443,1,67.0,69.9,93.10344828,63.71522258,56.63167173,42.46457004
221,221,1999/11/22,4426265,303966924,69.8,69.8,68.3,68.41999999999999,-0.03999999999997783,1904,0,67.0,69.9,62.06896552,63.16647023,58.8099379,50.09687324
222,222,1999/11/23,5005236,339946148,69.0,69.0,67.6,68.38000000000001,-0.10000000000000853,1641,0,67.0,69.9,31.03448276,52.45580774,56.69189451,65.16406806
223,223,1999/11/24,4858545,330451996,67.8,68.6,67.7,68.28,-0.0799999999999983,1504,0,67.0,69.9,31.03448276,45.31536608,52.89971837,68.06842294
224,224,1999/11/25,3858559,260512097,68.3,68.3,67.3,68.2,-0.0799999999999983,949,0,67.0,69.9,24.13793103,38.25622106,48.0185526,67.54321567
225,225,1999/11/26,9450268,641204932,68.0,68.1,67.3,68.12,0.07000000000000739,984,1,67.0,69.9,27.5862069,34.69954967,43.57888496,61.33755552
226,226,1999/11/29,2153578,146261604,68.0,68.2,67.5,68.19000000000001,0.01999999999999602,790,1,67.2,69.9,37.03703704,35.47871213,40.87882735,51.67905779
227,227,1999/11/30,24883116,1694945588,68.2,68.8,67.8,68.21000000000001,0.04999999999999716,1431,1,67.2,69.9,40.74074074,37.23272167,39.66345879,44.52493303
228,228,1999/12/1,6120098,416254183,69.0,69.0,67.4,68.26,0.010000000000005116,1492,1,67.3,69.9,42.30769231,38.92437855,39.41709871,40.40253903
229,229,1999/12/2,7281181,496492508,68.8,68.8,67.8,68.27000000000001,-0.20000000000000284,1530,0,67.3,69.8,28.0,35.28291903,38.03903881,43.55127838
230,230,1999/12/3,7307567,493820619,67.7,68.0,67.4,68.07000000000001,-0.0799999999999983,1701,0,67.3,69.0,23.52941176,31.36508328,35.81438697,44.71299435
231,231,1999/12/6,4272550,289352980,68.0,68.0,67.5,67.99000000000001,-0.020000000000010232,1402,0,67.3,69.0,41.17647059,34.63554571,35.42143988,36.99322822
232,232,1999/12/7,5980954,404712372,68.0,68.0,67.5,67.97,0.05000000000001137,2577,1,67.3,69.0,23.52941176,30.93350106,33.92546028,39.9093787
233,233,1999/12/8,4787823,326706564,68.4,68.5,67.9,68.02000000000001,0.0999999999999801,2150,1,67.3,69.0,64.70588235,42.19096149,36.68062735,25.65995906
234,234,1999/12/9,4263392,292352061,68.6,68.7,68.0,68.11999999999999,0.030000000000015348,1957,1,67.4,69.0,81.25,55.210641,42.85729856,18.1506137
235,235,1999/12/10,8821013,596198684,68.8,68.8,67.4,68.15,-0.07000000000000739,2113,0,67.4,69.0,43.75,51.39042733,45.70167482,34.3241698
236,236,1999/12/13,2970874,201382768,68.1,68.1,67.5,68.08,-0.04000000000000625,1116,0,67.4,69.0,6.25,36.34361822,42.58232262,55.05973142
237,237,1999/12/14,4180575,282777405,67.5,67.9,67.5,68.03999999999999,-0.07999999999998408,1541,0,67.4,68.8,35.71428571,36.13384072,40.43282865,49.03080452
238,238,1999/12/15,4173854,281640716,67.5,68.0,67.3,67.96000000000001,-0.020000000000010232,1404,0,67.3,68.8,20.0,30.75589381,37.20718371,50.10976349
239,239,1999/12/16,2435463,164843398,67.5,67.8,67.5,67.94,0.060000000000002274,991,1,67.3,68.8,33.33333333,31.61504032,35.34313591,42.79932709
240,240,1999/12/17,4688768,319734534,68.0,68.5,67.8,68.0,0.03999999999999204,1424,1,67.3,68.8,66.66666667,43.29891577,37.99506253,27.38735605
241,241,1999/12/20,6236854,426041036,68.5,68.5,68.0,68.03999999999999,0.060000000000002274,681,1,67.3,68.8,73.33333333,53.31038829,43.10017112,22.67973677
242,242,1999/12/21,6901603,471476374,68.6,68.6,68.1,68.1,-0.01999999999999602,1039,0,67.3,68.8,66.66666667,57.76248108,47.98760777,28.43786115
243,243,1999/12/22,7364957,500593361,68.0,68.6,67.6,68.08,-0.04000000000000625,1114,0,67.3,68.8,60.0,58.50832072,51.49451209,37.46689482
244,244,1999/12/23,1589222,108223296,68.0,68.3,67.9,68.03999999999999,0.020000000000010232,830,1,67.3,68.6,76.92307692,64.64657279,55.87853232,38.34245139
245,245,1999/12/24,34040991,2323328677,68.2,68.3,67.8,68.06,0.09999999999999432,488,1,67.3,68.6,76.92307692,68.73874083,60.16526849,43.01832381
246,246,1999/12/27,9575989,654170045,68.3,68.5,68.0,68.16,0.09000000000000341,746,1,67.3,68.6,92.30769231,76.59505799,65.64186499,43.73547899
247,247,1999/12/28,2189319,150247274,68.6,68.8,68.4,68.25,0.14000000000000057,841,1,67.5,68.8,100.0,84.39670533,71.89347844,46.88702466
248,248,1999/12/29,2474546,170310959,68.8,69.0,68.6,68.39,0.20999999999999375,899,1,67.6,69.0,100.0,89.59780355,77.79492014,54.18915332
249,249,1999/12/30,13171800,914286891,69.0,69.9,68.8,68.6,0.14000000000000057,2288,1,67.6,69.9,100.0,93.06520237,82.88501422,62.52463792
250,250,1999/12/31,7715341,538340119,69.8,70.0,69.5,68.74,0.10000000000000853,907,1,67.6,70.0,87.5,91.21013491,85.66005445,74.55989352
251,251,100/01/03,1894391,131612208,69.7,69.9,69.2,68.84,0.06999999999999318,766,1,67.6,70.0,75.0,85.80675661,85.70895517,85.51335229
252,252,100/01/04,2796686,192912555,69.0,69.3,68.8,68.91,-0.009999999999990905,705,0,67.8,70.0,54.54545455,75.38632259,82.26807764,96.03158775
253,253,100/01/05,3485516,238820141,68.5,69.1,68.1,68.9,0.009999999999990905,1405,1,67.8,70.0,13.63636364,54.80300294,73.11305274,109.7331523
254,254,100/01/06,2965401,202666738,68.1,68.9,68.0,68.91,-0.030000000000001137,1139,0,68.0,70.0,20.0,43.20200196,63.14270248,103.0241035
255,255,100/01/07,5272974,358892032,68.4,68.5,67.6,68.88,-0.06999999999999318,1473,0,67.6,70.0,16.66666667,34.35689019,53.54743172,91.92851476
256,256,100/01/10,4068502,276042725,68.1,68.1,67.7,68.81,-0.030000000000001137,1123,0,67.6,70.0,8.333333333,25.68237124,44.25907823,81.41249219
257,257,100/01/11,4071757,278035994,68.0,68.6,67.8,68.78,-0.09999999999999432,987,0,67.6,70.0,37.5,29.62158083,39.37991243,58.89657562
258,258,100/01/12,4324457,294558376,68.0,68.5,67.9,68.68,-0.21000000000000796,825,0,67.6,70.0,16.66666667,25.30327611,34.68770032,53.45654874
259,259,100/01/13,7959705,539634685,68.0,68.1,67.5,68.47,-0.18999999999999773,1538,0,67.5,69.9,12.5,21.0355174,30.13697268,48.33988323
260,260,100/01/14,3268655,221637893,67.9,68.1,67.6,68.28,-0.18000000000000682,1139,0,67.5,69.3,16.66666667,19.57923383,26.6177264,40.69471154
261,261,100/01/17,3087509,209059303,67.7,67.9,67.6,68.1,-0.06999999999999318,1019,0,67.5,69.1,6.25,15.13615588,22.79053623,38.09929691
262,262,100/01/18,3332649,226016052,67.6,68.3,67.5,68.03,0.060000000000002274,1265,1,67.5,68.9,57.14285714,29.13838964,24.90648736,16.44268281
263,263,100/01/19,3433752,234440177,68.1,68.7,68.0,68.09,0.009999999999990905,1377,1,67.5,68.7,100.0,52.75892642,34.19063372,-2.9459517
264,264,100/01/20,3996593,272742631,68.5,68.7,67.9,68.1,0.04000000000000625,1410,1,67.5,68.7,83.33333333,62.95039539,43.77722094,5.430872039
265,265,100/01/21,3984883,270826613,67.8,68.4,67.7,68.14,0.11999999999999034,1252,1,67.5,68.7,75.0,66.96693026,51.50712405,20.58751162
266,266,100/01/24,2340955,160699404,68.3,69.0,68.0,68.25999999999999,0.0,1107,0,67.5,69.0,100.0,77.97795351,60.33073387,25.03629459
267,267,100/01/25,3421749,234317197,69.0,69.0,68.0,68.25999999999999,0.07000000000000739,1278,1,67.5,69.0,66.66666667,74.20752456,64.95633077,46.45394318
268,268,100/01/26,1812418,124084144,68.0,68.8,67.9,68.33,0.07000000000000739,805,1,67.5,69.0,80.0,76.13834971,68.68367041,53.77431183
269,269,100/01/27,2028010,138975074,68.6,68.7,68.1,68.4,0.06999999999999318,1085,1,67.5,69.0,66.66666667,72.98112203,70.11615428,64.3862188
270,270,100/01/28,3462144,236950659,68.5,68.6,68.0,68.47,-0.03999999999999204,1706,0,67.5,69.0,66.66666667,70.87630357,70.36953738,69.356005
271,271,100/03/01,7323883,490338704,66.5,67.2,66.5,68.43,-0.09000000000000341,1397,0,66.5,69.0,28.0,56.58420238,65.77442571,84.15487238
272,272,100/03/02,5738571,387876738,67.2,68.0,66.9,68.34,-0.01999999999999602,2174,0,66.5,69.0,36.0,49.72280159,60.42388434,81.82604984
273,273,100/03/03,4873831,332902266,68.0,68.7,67.6,68.32000000000001,-0.04999999999999716,1646,0,66.5,69.0,80.0,59.81520106,60.22098991,61.03256762
274,274,100/03/04,4026134,274102875,68.5,68.6,67.8,68.27000000000001,-0.020000000000010232,1068,0,66.5,69.0,60.0,59.87680071,60.10626018,60.56517912
275,275,100/03/07,4984030,339056532,68.0,68.4,67.7,68.25,-0.05999999999998806,832,0,66.5,69.0,68.0,62.5845338,60.93235139,57.62798655
276,276,100/03/08,5161082,352433284,68.0,68.5,68.0,68.19000000000001,-0.020000000000010232,1571,0,66.5,68.8,82.60869565,69.25925442,63.70798573,52.60544835
277,277,100/03/09,2706042,184567059,68.0,68.4,68.0,68.17,-0.12000000000000455,742,0,66.5,68.7,81.81818182,73.44556355,66.953845,53.97040791
278,278,100/03/10,1796322,121809396,68.3,68.3,67.5,68.05,-0.12999999999999545,643,0,66.5,68.7,45.45454545,64.11522419,66.00763807,69.79246582
279,279,100/03/11,3597616,241668215,67.3,68.0,67.0,67.92,-0.09000000000000341,1210,0,66.5,68.7,31.81818182,53.3495434,61.78827318,78.66573273
280,280,100/03/14,3379917,227519182,67.2,67.8,67.0,67.83,0.0799999999999983,1183,1,66.9,68.7,38.88888889,48.52932523,57.36862386,75.04722112
281,281,100/03/15,7258221,493015132,67.6,68.2,67.1,67.91,0.010000000000005116,2196,1,67.0,68.7,58.82352941,51.96072662,55.56599145,62.7765211
282,282,100/03/16,3960892,268953961,68.4,68.5,67.3,67.92,-0.04000000000000625,1355,0,67.0,68.6,31.25,45.05715108,52.06304466,66.07483181
283,283,100/03/17,5174341,349504188,67.1,68.1,67.0,67.88,-0.03999999999999204,1856,0,67.0,68.5,73.33333333,54.48254517,52.86954483,49.64354415
284,284,100/03/18,4230706,285782518,68.1,68.1,67.3,67.84,-0.04999999999999716,1612,0,67.0,68.5,40.0,49.65503011,51.79803992,56.08405955
285,285,100/03/21,2601537,175780546,67.9,68.0,67.2,67.79,-0.05000000000001137,988,0,67.0,68.5,46.66666667,48.65890896,50.75166294,54.93717088
286,286,100/03/22,2661912,180726813,68.0,68.1,67.5,67.74,-0.010000000000005116,1304,0,67.0,68.5,60.0,52.43927264,51.3141995,49.06405323
287,287,100/03/23,2708753,184453304,68.2,68.2,67.8,67.72999999999999,0.060000000000002274,918,1,67.0,68.5,80.0,61.62618176,54.75152692,41.00221725
288,288,100/03/24,3670539,250552255,68.3,68.5,68.0,67.78999999999999,0.15000000000000568,994,1,67.0,68.5,73.33333333,65.52856562,58.34387315,43.97448823
289,289,100/03/25,4560734,313102976,68.5,69.0,68.3,67.94,0.1599999999999966,2038,1,67.0,69.0,85.0,72.01904375,62.90226335,44.66870256
290,290,100/03/28,4423585,305265165,69.0,69.2,68.5,68.1,0.12999999999999545,1310,1,67.0,69.2,100.0,81.34602916,69.05018529,44.45849754
291,291,100/03/29,4625014,319538458,68.6,69.3,68.6,68.22999999999999,0.21000000000000796,1320,1,67.0,69.3,100.0,87.56401944,75.22146334,50.53635114
292,292,100/03/30,7846779,546090650,68.9,70.0,68.9,68.44,0.10999999999999943,2407,1,67.2,70.0,85.71428571,86.94744153,79.13012274,63.49548515
293,293,100/03/31,10865656,751518364,69.6,69.8,68.5,68.55,0.18999999999999773,2225,1,67.2,70.0,71.42857143,81.77448483,80.01157677,76.48576064
294,294,100/04/01,6012339,415859347,69.0,69.5,68.8,68.74,0.21000000000000796,1962,1,67.5,70.0,80.0,81.18298989,80.40204781,78.84016365
295,295,100/04/06,8380413,582926895,69.5,70.0,69.2,68.95,0.20000000000000284,2274,1,67.8,70.0,90.90909091,84.42502356,81.74303973,76.37907206
296,296,100/04/07,6162605,429046114,69.8,70.0,69.3,69.15,0.1699999999999875,2594,1,68.0,70.0,95.0,87.95001571,83.81203172,75.53606374
297,297,100/04/08,5134711,359191644,70.0,70.2,69.5,69.32,0.23000000000000398,1253,1,68.3,70.2,84.21052632,86.70351924,84.77586089,80.9205442
298,298,100/04/11,4944573,346240913,69.9,70.4,69.6,69.55,0.0799999999999983,1365,1,68.5,70.4,100.0,91.1356795,86.89580043,78.41604229
299,299,100/04/12,4440532,308533429,70.4,70.4,69.2,69.63,0.14000000000000057,1603,1,68.5,70.4,52.63157895,78.30097931,84.03086006,95.49062154
300,300,100/04/13,8604456,602402101,69.9,70.6,69.5,69.77,0.2600000000000051,1683,1,68.5,70.6,100.0,85.53398621,84.53190211,82.5277339
301,301,100/04/14,9679228,688869808,70.3,72.3,70.0,70.03,0.3399999999999892,2440,1,68.5,72.3,89.47368421,86.84721888,85.30367436,82.21658534
302,302,100/04/15,10376397,753872603,72.0,73.1,71.9,70.36999999999999,0.46000000000002217,1971,1,68.8,73.1,97.6744186,90.45628545,87.02121139,80.15106327
303,303,100/04/18,10440259,764491391,72.9,74.0,72.4,70.83000000000001,0.3499999999999943,2092,1,69.2,74.0,95.83333333,92.24863475,88.76368584,81.79378804
304,304,100/04/19,8433909,617430947,73.6,73.6,72.9,71.18,0.45999999999999375,1510,1,69.2,74.0,79.16666667,87.88797872,88.47178347,89.63939297
305,305,100/04/20,9749435,721210490,73.5,74.4,73.5,71.64,0.5499999999999972,2229,1,69.2,74.4,100.0,91.92531915,89.62296203,85.01824779
306,306,100/04/21,12501337,944217285,75.0,76.3,74.9,72.19,0.4300000000000068,2629,1,69.2,76.3,87.32394366,90.39152732,89.87915046,88.85439674
307,307,100/04/22,6891712,511672041,75.4,75.7,74.0,72.62,0.3400000000000034,1335,1,69.2,76.3,70.42253521,83.73519662,87.83116584,96.0231043
308,308,100/04/25,8757811,646549437,74.3,74.5,73.4,72.96000000000001,0.480000000000004,1331,1,69.5,76.3,63.23529412,76.90189578,84.18807582,98.76043591
309,309,100/04/26,8888440,657653700,73.3,74.3,73.3,73.44000000000001,0.37999999999999545,1496,1,70.0,76.3,68.25396825,74.01925327,80.79846831,94.35689837
310,310,100/04/27,9331770,690635680,74.7,74.8,73.8,73.82000000000001,0.23999999999999488,2127,1,71.9,76.3,56.81818182,68.28556279,76.6274998,93.31137383
311,311,100/04/28,9288196,688722709,74.8,74.9,73.7,74.06,0.09000000000000341,1240,1,72.4,76.3,48.71794872,61.76302476,71.67267479,91.49197484
312,312,100/04/29,6179695,455642240,74.3,74.3,73.3,74.15,-0.010000000000005116,2416,0,72.9,76.3,29.41176471,50.97927141,64.77487366,92.36607817
313,313,100/05/03,5921437,434420502,74.0,74.0,73.0,74.14,0.0,1225,0,73.0,76.3,21.21212121,41.05688801,56.86887845,88.49285931
314,314,100/05/04,6282424,457937583,73.8,73.8,72.5,74.14,-0.06999999999999318,1741,0,72.5,76.3,13.15789474,31.75722359,48.49832683,81.98053331
315,315,100/05/05,5597239,409795458,73.3,73.8,72.8,74.07000000000001,-0.23999999999999488,1459,0,72.5,75.7,37.5,33.67148239,43.55604535,63.32517126
316,316,100/05/06,6724808,490597984,73.1,73.7,72.6,73.83000000000001,-0.040000000000020464,1917,0,72.5,74.9,20.83333333,29.39209937,38.83473002,57.71999132
317,317,100/05/09,4950099,363944708,72.5,73.8,72.5,73.78999999999999,-0.029999999999986926,1510,0,72.5,74.9,54.16666667,37.65028847,38.43991617,40.01917158
318,318,100/05/10,4126283,302188993,74.0,74.2,72.9,73.76,-0.09000000000001762,1511,0,72.5,74.9,41.66666667,38.9890812,38.62297118,37.89075114
319,319,100/05/11,3312284,242873178,73.6,73.9,73.0,73.66999999999999,0.020000000000010232,1616,1,72.5,74.9,37.5,38.4927208,38.57955439,38.75322156
320,320,100/05/12,6290071,465968758,73.4,74.8,73.4,73.69,-0.009999999999990905,2147,0,72.5,74.8,91.30434783,56.09659648,44.41856842,21.0625123
321,321,100/05/13,3289079,244185826,74.6,75.2,73.7,73.68,0.03999999999999204,1220,1,72.5,75.2,62.96296296,58.38538531,49.07417405,30.45175153
